questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.1.02-107,en,tr,A child is walking on the pavement with a dog on a lead. Can this cause a dangerous situation?,"Dangerous situations can arise here. The dog could break loose, and the child could run after him. It would also be conceivable that the dog would run onto the road, and the child would pull along. They should, therefore, drive slowly and be ready to brake.","Yes, if the dog suddenly runs onto the roadway and pulls the child along behind","Yes, if the dog tears away and the child runs after the dog","No, because dogs are afraid of traffic",,Kaldırımda tasmalı köpeğiyle yürüyen bir çocuk var. Bu tehlikeli bir duruma yol açabilir mi?,Köpek aniden yola koşabilir ve çocuğu arkasından çekebilir. Köpek kaçarsa çocuk da peşinden koşabilir. Bu nedenle yavaş ve frenlemeye hazır gitmelisiniz.,"Evet, köpek aniden yola koşup çocuğu arkasından çekerse","Evet, köpek kaçarsa ve çocuk köpeğin peşinden koşarsa","Hayır, çünkü köpekler trafikten korkar",
1.1.02-108-B,en,tr,What must you heed in this situation?,"When public transport and school buses are at a stop and their hazard warning lights are switched on, the following applies: Vehicles may only pass them at walking speed and at a sufficient distance. This applies to oncoming traffic as well as to vehicles travelling in the same direction as the bus. Any danger to passengers must be ruled out by you as the driver of the vehicle.",- pass at walking speed only,- pass only if you are sure that passengers are not endangered,- not pass under any circumstances,,Bu durumda nelere dikkat etmelisiniz?,"Toplu taşıma veya okul otobüsü durakta dörtlüleri açık halde duruyorsa, aynı yönden ve karşı yönden gelen araçlar yalnızca yürüme hızında ve yeterli mesafeyle geçebilir. Yolcular tehlikeye atılmamalıdır.",- yalnızca yürüme hızında geçmek,- sadece yolcuların tehlikeye girmediğinden eminseniz geçmek,- hiçbir koşulda geçmemek,
1.1.02-109-B,en,tr,Which statements are correct in this situation?,"Vehicles coming from both directions may only pass public buses, school buses and trams stopped at bus stops with caution. As the bus has not switched on its hazard warning lights, you do not have to slow your vehicle down to walking speed. Be especially attentive in the situation!",Cars coming from the opposite direction may pass the bus provided that they do so with care,You may pass the bus provided that you do so with care,"As you are coming from the opposite direction, you do not need to worry about the bus",,Bu durumda hangi ifadeler doğrudur?,"Durakta duran otobüs dörtlülerini yakmamışsa, yürüme hızına kadar yavaşlamak zorunda değilsiniz. Ancak her iki yönden gelen araçlar otobüsü dikkatli şekilde geçmelidir.",Karşı yönden gelen araçlar dikkatli olmaları şartıyla otobüsü geçebilir,Siz de dikkatli olmak şartıyla otobüsü geçebilirsiniz,Karşı yönden geldiğiniz için otobüsle ilgilenmenize gerek yoktur,
1.1.02-110-B,en,tr,Which statements are correct in this situation?,"If a bus is at a stop and its hazard warning lights are switched on, you as the driver may only pass the bus at walking speed on the same carriageway. Keep a sufficient distance. If necessary, you must stop and wait. The reason for this is the safety of bus passengers, which must always be ensured. This also applies to road users travelling in oncoming traffic on the same carriageway.",The bus may be passed in either lane but no faster than at walking speed,Vehicles in both lanes must stop if passengers would otherwise be endangered,The vehicles in the left lane may pass the bus without paying any special attention,,Bu durumda hangi ifadeler doğrudur?,"Durakta dörtlüleri açık olan otobüs, aynı taşıt yolunda yalnızca yürüme hızında geçilebilir. Yolcular tehlikeye girecekse her iki şeritteki araçlar durmalıdır.",Otobüs her iki şeritten de en fazla yürüme hızında geçilebilir,Yolcular aksi halde tehlikeye girecekse her iki şeritteki araçlar durmalıdır,Sol şeritteki araçlar özel dikkat göstermeden otobüsü geçebilir,
1.1.02-112,en,tr,In a residential area a ball rolls out in front of your vehicle. How must you react?,"If a ball rolls in front of your vehicle in a residential area, you must expect a child to suddenly run into the road. You must therefore brake and be ready to stop, as the principle of trust does not apply in this case.",Brake,Continue driving,Avoid hitting it,,Bir yerleşim bölgesinde aracınızın önüne bir top yuvarlanıyor. Nasıl tepki vermelisiniz?,Topun peşinden bir çocuğun yola koşabileceğini hesaba katmalısınız. Bu yüzden frenlemeli ve durmaya hazır olmalısınız.,Fren yapmak,Sürüşe devam etmek,Topa çarpmaktan kaçınmak,
1.1.02-113,en,tr,You are approaching children playing on the pavement. How must you behave?,Children playing on the pavement could unexpectedly run onto the roadway. The principle of trust is therefore suspended. You must reduce speed and be ready to brake.,Slow down and be ready to brake,Continue driving as before so as not to impede the traffic behind you,Sound your horn and continue driving,,Kaldırımda oynayan çocuklara yaklaşıyorsunuz. Nasıl davranmalısınız?,Oynayan çocuklar beklenmedik şekilde yola koşabilir. Bu nedenle hızınızı azaltmalı ve frenlemeye hazır olmalısınız.,Yavaşlamak ve frenlemeye hazır olmak,Arkadan gelen trafiği engellememek için eskisi gibi devam etmek,Korna çalmak ve devam etmek,
1.1.02-114,en,tr,What should you anticipate in this situation?,"In this situation, you should be prepared for the danger of the dog running into the lane and dragging the child behind it, and of the dog breaking loose and the child running after it.","- will run onto the carriageway, pulling the child behind it",- will break free and the child will run after it,- will be kept securely under control by the child,,Bu durumda neyi hesaba katmalısınız?,Köpek yola koşup çocuğu arkasından çekebilir veya köpek kaçarsa çocuk peşinden koşabilir.,- yola koşup çocuğu arkasından çekebilir,- kaçabilir ve çocuk peşinden koşabilir,- çocuk tarafından güvenli şekilde kontrol altında tutulacaktır,
1.1.02-115,en,tr,"In this situation, do you have to proceed slowly and be ready to brake?","As the bus is at the stop and flashing on the right, you should only drive past it very carefully. In addition, there is a person standing directly in front of the bus and thus in your immediate vicinity. You must also expect passengers to get off the bus. Other people may approach the bus from the other side of the road and want to get on. You should therefore slow down in any case so that you can brake immediately if necessary.","Yes, because passengers could cross the road from in front of the bus","Yes, because pedestrians not alighting from the bus could cross the road","Yes, because the bus will begin moving immediately",,Bu durumda yavaş ilerleyip frenlemeye hazır olmanız gerekir mi?,Otobüs durakta ve sağ sinyal veriyor. Yolcuların otobüsün önünden geçebileceğini veya başka yayaların yolu geçebileceğini hesaba katmalısınız. Bu nedenle yavaşlamalı ve frenlemeye hazır olmalısınız.,"Evet, yolcular otobüsün önünden yolu geçebilir","Evet, otobüsten inmeyen yayalar da yolu geçebilir","Evet, çünkü otobüs hemen hareket edecek",
1.1.02-116,en,tr,The tram has just become stationary at the stop. What is the right course of action?,You may carefully pass a stopping tram at walking speed - but only if this does not endanger or obstruct any passengers.,- may not be endangered,- may not be impeded,- may be warned using the horn,,Tramvay az önce durakta durdu. Doğru davranış nedir?,Duran tramvayı yalnızca yolcuları tehlikeye atmadan veya engellemeden yürüme hızında dikkatlice geçebilirsiniz.,- tehlikeye atılmamalıdır,- engellenmemelidir,- korna ile uyarılabilir,
1.1.02-117,en,tr,Why must you pause here?,"It's not clear what the child will do. It would be possible for the child to run onto the road without paying attention to the traffic. Therefore, you must carefully pass through: You should drive very slowly and be ready to brake.",- the child,- the motorbike,- the off-road vehicle,,Burada neden beklemelisiniz?,Çocuğun ne yapacağı belli değildir. Trafiğe dikkat etmeden yola koşabilir. Bu yüzden çok yavaş geçmeli ve frenlemeye hazır olmalısınız.,- çocuk,- motosiklet,- arazi aracı,
1.1.02-119,en,tr,What should you do?,"Special caution is always required towards children in road traffic. In this situation, you must expect that the small child will continue to drive onto the road behind the van. Slow down to walking speed and remain alert and ready to brake at all times. Stop if necessary if you are not sure how the child will behave. It would be grossly negligent to just honk your horn and drive on.",Slow to walking pace,Remain ready to brake,Continue driving as before,,Ne yapmalısınız?,"Çocuklara karşı trafikte özel dikkat gerekir. Küçük çocuğun minibüsün arkasından yola çıkabileceğini hesaba katmalı, yürüme hızına düşmeli ve frenlemeye hazır kalmalısınız.",Yürüme hızına düşmek,Frenlemeye hazır kalmak,Eskisi gibi devam etmek,
1.1.02-120-M,en,tr,What should you do?,"Pedestrians always have absolute priority at pedestrian crossings. Therefore, brake your vehicle in good time and in a clearly visible manner. This way, pedestrians can easily see that you are fulfilling your obligation to wait and that they can enter the roadway. Even if the pedestrians are still standing at the roadside, it would be absolutely forbidden to simply drive on.","Brake early, to clearly indicate to the pedestrians that I am allowing them to cross","Continue driving, even if the pedestrians stop briefly","Arc around the pedestrians, to avoid impeding the following traffic",,Ne yapmalısınız?,Yaya geçidindeki yayaların mutlak önceliği vardır. Zamanında ve açıkça görülebilir şekilde frenleyerek geçmelerine izin vermelisiniz.,Yayalara geçmelerine izin verdiğimi açıkça göstermek için erken frenlemek,Yayalar kısa süre dursa bile devam etmek,Arkadan gelen trafiği engellememek için yayaların etrafından dolaşmak,
