questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.1.02-042-M,en,uz,How should you behave?,"The rule here is: reduce speed immediately, be ready to brake and drive slowly past the situation. It can be assumed that children who are playing are not paying attention to the traffic and are not behaving in a way that is appropriate for the traffic.",slow to walking pace,remain ready to brake,continue driving at same speed,,Qanday harakat qilishingiz kerak?,"Bu yerda darhol tezlikni kamaytirish, tormozlashga tayyor turish va vaziyat yonidan sekin o‘tish kerak. O‘ynayotgan bolalar yo‘l harakatiga e’tibor bermasligi mumkin.",piyoda tezligigacha sekinlashish,tormozlashga tayyor turish,shu tezlikda harakatni davom ettirish,
1.1.02-043-M,en,uz,How must you behave?,"Most likely, a child will come running into the road after the ball without paying attention to the traffic. Immediately slow your vehicle down to walking speed. Be especially alert and ready to brake!",slow to walking pace immediately,remain ready to brake,drive past at the same speed,,Qanday harakat qilishingiz kerak?,"Ehtimol, bola to‘p ortidan yo‘lga yugurib chiqadi va harakatga e’tibor bermaydi. Darhol transport vositasini piyoda tezligigacha sekinlashtiring va tormozlashga tayyor turing.",darhol piyoda tezligigacha sekinlashish,tormozlashga tayyor turish,shu tezlikda yonidan o‘tish,
1.1.02-046-M,en,uz,"In this situation, which vehicles may drive past, at walking speed only, while ensuring there is no danger to any passengers?","When the hazard warning lights of a bus are switched on at a bus stop, all vehicles in both directions must pass the bus at walking speed. There shall be no danger to or obstruction of passengers boarding or alighting the bus.",- are travelling in the same direction,- are oncoming,,,Bu vaziyatda yo‘lovchilarga xavf tug‘dirmagan holda qaysi transport vositalari faqat piyoda tezligida o‘tishi mumkin?,"Avtobus bekatda avariya chiroqlarini yoqqan bo‘lsa, har ikki yo‘nalishdagi barcha transport vositalari uning yonidan faqat piyoda tezligida o‘tishi kerak. Yo‘lovchilarga xavf tug‘dirmaslik va xalaqit bermaslik shart.",- bir yo‘nalishda harakatlanayotganlar,- qarama-qarshi yo‘nalishdan kelayotganlar,,
1.1.02-048-M,en,uz,What should you do now?,"Since there are children both on the left and right on the street, you should brake to walking pace and remain ready to brake.",I slow down to walking pace,I remain ready to brake,I overtake [the cyclist],,Hozir nima qilishingiz kerak?,"Ko‘chada chap va o‘ng tomonda bolalar borligi sababli piyoda tezligigacha sekinlashib, tormozlashga tayyor turishingiz kerak.",Piyoda tezligigacha sekinlashaman,Tormozlashga tayyor turaman,[velosipedchini] quvib o‘taman,
1.1.02-049,en,uz,What should you do in this situation?,"Immediately perform emergency braking to prevent a collision with the cyclist coming from the left. Continuing to ride would be dangerous in the situation, even though the traffic lights are green in your direction.",I perform an emergency braking manoeuvre,I sound my horn and continue driving,I accelerate,,Bu vaziyatda nima qilishingiz kerak?,Chap tomondan kelayotgan velosipedchi bilan to‘qnashuvning oldini olish uchun darhol favqulodda tormoz bering. Bu vaziyatda davom etish xavfli bo‘ladi.,Favqulodda tormozlashni amalga oshiraman,"Signal berib, harakatni davom ettiraman",Tezlikni oshiraman,
1.1.02-050-M,en,uz,Why must you drive slowly here and be ready to brake?,"The child behind the van on the left runs towards the roadway. You cannot see whether it will stop. Therefore, be especially attentive and careful in this unclear traffic situation. Drive slowly and be ready to brake.",Because the traffic situation is confusing,Because there is a child on the carriageway,Because [the white van] is moving off,,"Nega bu yerda sekin haydab, tormozlashga tayyor bo‘lishingiz kerak?","Chap tomondagi furgon ortida turgan bola qatnov qismiga yugurib chiqmoqda. U to‘xtaydimi-yo‘qmi, ko‘rinmaydi. Shuning uchun bu noaniq vaziyatda ayniqsa hushyor va ehtiyotkor bo‘lishingiz kerak.",Yo‘l holati tushunarsiz bo‘lgani uchun,Qatnov qismida bola borligi uchun,[oq furgon] harakatlana boshlayotgani uchun,
1.1.02-051-M,en,uz,What is the correct course of action in this situation?,"The man is wearing a yellow armband and has a guide dog with him. He is blind or visually impaired and cannot see the traffic situation. Special care must be taken for blind people. Therefore, you must let him cross the road in front of you.",I stop and allow the person to cross the road,"I drive to the left past the person, leaving sufficient clearance space",I flash my headlights to signal to the person that I am giving way,,Bu vaziyatda to‘g‘ri harakat qanday?,"Erkak sariq bog‘ich taqqan va yonida yetakchi iti bor. U ko‘r yoki ko‘rish qobiliyati cheklangan bo‘lishi mumkin va yo‘l holatini ko‘ra olmaydi. Shuning uchun to‘xtab, unga yo‘lni kesib o‘tishiga imkon berish kerak.","To‘xtab, shaxsga yo‘lni kesib o‘tishiga imkon beraman",Shaxs yonidan yetarli masofa qoldirib chapdan o‘taman,Yo‘l berayotganimni bildirish uchun faralarni chaqnataman,
1.1.02-052,en,uz,Why must you anticipate that children might behave unpredictably in road traffic situations?,"Children often behave unpredictably, which is why other road users always have to count on the unexpected. Due to external stimuli in the environment, small children are constantly distracted from the road and traffic. They continuously let their eyes hike in the area and get stuck with interesting events or objects. The noise perception also only develops in the course of life and is only available to a limited extent in children. That is why children can usually not assign the many noises in road traffic to a certain direction and it is more difficult for them to assess them purely acoustically from which direction a vehicle approaches.
In addition to the perception of the direction, the perception of distances, speeds and braking distance in childhood is not yet fully pronounced. Therefore, children can often only overlook the traffic situation incompletely.",- are easily distracted,- are frequently unable to fully grasp the road traffic situation,- are frequently unable to correctly detect the direction from which a sound is coming,,Nega bolalar yo‘l harakatida oldindan aytib bo‘lmaydigan harakat qilishi mumkinligini hisobga olishingiz kerak?,"Bolalar ko‘pincha oldindan aytib bo‘lmaydigan harakat qiladi, shuning uchun boshqa yo‘l ishtirokchilari kutilmagan vaziyatlarga tayyor bo‘lishi kerak. Ular oson chalg‘iydi, vaziyatni to‘liq tushunmasligi yoki tovush qaysi tomondan kelayotganini to‘g‘ri aniqlay olmasligi mumkin.",- oson chalg‘iydi,- ko‘pincha yo‘l harakati holatini to‘liq tushuna olmaydi,- tovush qaysi tomondan kelayotganini ko‘pincha to‘g‘ri aniqlay olmaydi,
1.1.02-107,en,uz,A child is walking on the pavement with a dog on a lead. Can this cause a dangerous situation?,"Dangerous situations can arise here. The dog could break loose, and the child could run after him. It would also be conceivable that the dog would run onto the road, and the child would pull along. They should, therefore, drive slowly and be ready to brake.","Yes, if the dog suddenly runs onto the roadway and pulls the child along behind","Yes, if the dog tears away and the child runs after the dog","No, because dogs are afraid of traffic",,Bola trotuarda bog‘langan it bilan yuribdi. Bu xavfli vaziyatga olib kelishi mumkinmi?,"Bu yerda xavfli vaziyatlar yuzaga kelishi mumkin. It bo‘shab ketishi va bola uning ortidan yugurishi mumkin. Shuningdek, it yo‘lga chiqib ketib, bolani ham ortidan tortib ketishi ehtimoli bor.","Ha, agar it to‘satdan qatnov qismiga yugurib chiqib, bolani ortidan tortib ketsa","Ha, agar it qochib ketsa va bola uning ortidan yugursa","Yo‘q, chunki itlar transportdan qo‘rqadi",
1.1.02-108-B,en,uz,What must you heed in this situation?,"When public transport and school buses are at a stop and their hazard warning lights are switched on, the following applies: Vehicles may only pass them at walking speed and at a sufficient distance. This applies to oncoming traffic as well as to vehicles travelling in the same direction as the bus. Any danger to passengers must be ruled out by you as the driver of the vehicle.",- pass at walking speed only,- pass only if you are sure that passengers are not endangered,- not pass under any circumstances,,Bu vaziyatda nimaga amal qilishingiz kerak?,"Jamoat transporti va maktab avtobuslari bekatda avariya chiroqlari yoqilgan holda turganda, transport vositalari ularning yonidan faqat piyoda tezligida va yetarli masofa saqlagan holda o‘tishi mumkin.",- faqat piyoda tezligida o‘tish,- faqat yo‘lovchilar xavf ostida emasligiga ishonch hosil qilganda o‘tish,- hech qanday holatda o‘tmaslik,
1.1.02-109-B,en,uz,Which statements are correct in this situation?,"Vehicles coming from both directions may only pass public buses, school buses and trams stopped at bus stops with caution. As the bus has not switched on its hazard warning lights, you do not have to slow your vehicle down to walking speed. Be especially attentive in the situation!",Cars coming from the opposite direction may pass the bus provided that they do so with care,You may pass the bus provided that you do so with care,"As you are coming from the opposite direction, you do not need to worry about the bus",,Bu vaziyatda qaysi bayonotlar to‘g‘ri?,"Qarama-qarshi tomondan kelayotgan transport ham, siz ham avtobus yonidan faqat ehtiyotkorlik bilan o‘tishingiz mumkin. Avtobus avariya chiroqlarini yoqmagan bo‘lsa ham, bekatdagi yo‘lovchilarga e’tibor berish kerak.",Qarama-qarshi tomondan kelayotgan avtomobillar avtobus yonidan ehtiyotkorlik bilan o‘tishi mumkin,Siz avtobus yonidan ehtiyotkorlik bilan o‘tishingiz mumkin,Qarama-qarshi tomondan kelayotganingiz uchun avtobus haqida qayg‘urishingiz shart emas,
1.1.02-110-B,en,uz,Which statements are correct in this situation?,"If a bus is at a stop and its hazard warning lights are switched on, you as the driver may only pass the bus at walking speed on the same carriageway. Keep a sufficient distance. If necessary, you must stop and wait. The reason for this is the safety of bus passengers, which must always be ensured. This also applies to road users travelling in oncoming traffic on the same carriageway.",The bus may be passed in either lane but no faster than at walking speed,Vehicles in both lanes must stop if passengers would otherwise be endangered,The vehicles in the left lane may pass the bus without paying any special attention,,Bu vaziyatda qaysi bayonotlar to‘g‘ri?,"Avtobus bekatda avariya chiroqlarini yoqqan bo‘lsa, siz shu qatnov qismida uning yonidan faqat piyoda tezligida o‘tishingiz mumkin. Yetarli masofa saqlang. Agar yo‘lovchilar xavf ostida qolsa, barcha bo‘lakdagi transport vositalari to‘xtashi kerak.",Avtobus yonidan har ikki bo‘lakda faqat piyoda tezligidan oshmasdan o‘tish mumkin,"Agar yo‘lovchilar aks holda xavf ostida qolsa, har ikki bo‘lakdagi transport vositalari to‘xtashi kerak",Chap bo‘lakdagi transport vositalari avtobus yonidan alohida e’tibor bermasdan o‘tishi mumkin,
1.1.02-112,en,uz,In a residential area a ball rolls out in front of your vehicle. How must you react?,"If a ball rolls in front of your vehicle in a residential area, you must expect a child to suddenly run into the road. You must therefore brake and be ready to stop, as the principle of trust does not apply in this case.",Brake,Continue driving,Avoid hitting it,,Turar joy hududida avtomobilingiz oldiga to‘p dumalab chiqdi. Qanday reaksiya qilishingiz kerak?,"Turar joy hududida avtomobilingiz oldiga to‘p dumalab chiqsa, bola to‘satdan yo‘lga yugurib chiqishi mumkinligini hisobga oling. Shuning uchun tormozlashingiz va to‘xtashga tayyor bo‘lishingiz kerak.",Tormozlash,Harakatni davom ettirish,Uni urmaslik uchun chetlab o‘tish,
1.1.02-113,en,uz,You are approaching children playing on the pavement. How must you behave?,Children playing on the pavement could unexpectedly run onto the roadway. The principle of trust is therefore suspended. You must reduce speed and be ready to brake.,Slow down and be ready to brake,Continue driving as before so as not to impede the traffic behind you,Sound your horn and continue driving,,Siz trotuarda o‘ynayotgan bolalarga yaqinlashyapsiz. Qanday harakat qilishingiz kerak?,"Trotuarda o‘ynayotgan bolalar kutilmaganda qatnov qismiga yugurib chiqishi mumkin. Shu sababli ishonch tamoyili qo‘llanmaydi. Tezlikni kamaytirib, tormozlashga tayyor turing.","Tezlikni kamaytirib, tormozlashga tayyor turish",Orqadagi harakatga xalaqit bermaslik uchun avvalgidek davom etish,"Signal berib, harakatni davom ettirish",
